time,lat,lon,altM
1490142805,-28.589126,153.555248,3558
1490142805,-28.589126,153.555248,3558
1490142805,-28.589126,153.555248,3560
1490142805,-28.589126,153.555248,3559
1490142805,-28.589126,153.555248,3560
1490142805,-28.589126,153.555248,3559
1490142805,-28.589126,153.555248,3560
1490142805,-28.589126,153.555248,3560
1490142805,-28.589126,153.555248,3559
1490142805,-28.589126,153.555248,3561
1490142806,-28.589126,153.555248,3563
1490142806,-28.589126,153.555248,3565
1490142806,-28.589126,153.555248,3564
1490142806,-28.589126,153.555248,3560
1490142806,-28.589126,153.555248,3562
1490142806,-28.589126,153.555248,3564
1490142806,-28.589126,153.555248,3564
1490142806,-28.589126,153.555248,3563
1490142806,-28.589126,153.555248,3566
1490142806,-28.589126,153.555248,3565
1490142807,-28.589126,153.555248,3567
1490142807,-28.589126,153.555248,3567
1490142807,-28.589126,153.555248,3565
1490142807,-28.589126,153.555248,3567
1490142807,-28.589126,153.555248,3568
1490142807,-28.589126,153.555248,3565
1490142807,-28.589126,153.555248,3567
1490142807,-28.589126,153.555248,3569
1490142807,-28.589126,153.555248,3569
1490142808,-28.589126,153.555248,3571
1490142808,-28.589126,153.555248,3571
1490142808,-28.589126,153.555248,3569
1490142808,-28.589126,153.555248,3571
1490142808,-28.589126,153.555248,3573
1490142808,-28.589126,153.555248,3571
1490142808,-28.589126,153.555248,3571
1490142808,-28.589126,153.555248,3571
1490142808,-28.589126,153.555248,3572
1490142808,-28.589126,153.555248,3572
1490142808,-28.589126,153.555248,3575
1490142809,-28.589126,153.555248,3575
1490142809,-28.589126,153.555248,3575
1490142809,-28.589126,153.555248,3576
1490142809,-28.589126,153.555248,3576
1490142809,-28.589126,153.555248,3577
1490142809,-28.589126,153.555248,3577
1490142809,-28.589126,153.555248,3577
1490142809,-28.589126,153.555248,3578
1490142809,-28.589126,153.555248,3578
1490142809,-28.589126,153.555248,3578
1490142810,-28.589126,153.555248,3579
1490142810,-28.589126,153.555248,3578
1490142810,-28.589126,153.555248,3577
1490142810,-28.589126,153.555248,3577
1490142810,-28.589126,153.555248,3577
1490142810,-28.589126,153.555248,3580
1490142810,-28.589126,153.555248,3579
1490142810,-28.589126,153.555248,3577
1490142810,-28.589126,153.555248,3580
1490142810,-28.589126,153.555248,3581
1490142811,-28.589126,153.555248,3580
1490142811,-28.589126,153.555248,3577
1490142811,-28.589126,153.555248,3579
1490142811,-28.589126,153.555248,3580
1490142811,-28.589126,153.555248,3580
1490142811,-28.589126,153.555248,3580
1490142811,-28.589126,153.555248,3583
1490142811,-28.589126,153.555248,3582
1490142811,-28.589126,153.555248,3581
1490142811,-28.589126,153.555248,3581
1490142812,-28.589126,153.555248,3581
1490142812,-28.589126,153.555248,3583
1490142812,-28.589126,153.555248,3582
1490142812,-28.589126,153.555248,3583
1490142812,-28.589126,153.555248,3583
1490142812,-28.589126,153.555248,3583
1490142812,-28.589126,153.555248,3583
1490142812,-28.589126,153.555248,3583
1490142812,-28.589126,153.555248,3581
1490142812,-28.589126,153.555248,3584
1490142813,-28.589126,153.555248,3583
1490142813,-28.589126,153.555248,3584
1490142813,-28.589126,153.555248,3581
1490142813,-28.589126,153.555248,3582
1490142813,-28.589126,153.555248,3584
1490142813,-28.589126,153.555248,3583
1490142813,-28.589126,153.555248,3583
1490142813,-28.589126,153.555248,3586
1490142813,-28.589126,153.555248,3587
1490142813,-28.589126,153.555248,3584
1490142814,-28.589126,153.555248,3585
1490142814,-28.589126,153.555248,3585
1490142814,-28.589126,153.555248,3587
1490142814,-28.589126,153.555248,3587
1490142814,-28.589126,153.555248,3584
1490142814,-28.589126,153.555248,3590
1490142814,-28.589126,153.555248,3587
1490142814,-28.589126,153.555248,3584
1490142814,-28.589126,153.555248,3587
1490142814,-28.589126,153.555248,3588
1490142815,-28.589126,153.555248,3589
1490142815,-28.589126,153.555248,3587
1490142815,-28.589126,153.555248,3585
1490142815,-28.589126,153.555248,3588
1490142815,-28.589126,153.555248,3592
1490142815,-28.589126,153.555248,3591
1490142815,-28.589126,153.555248,3590
1490142815,-28.589126,153.555248,3590
1490142815,-28.589126,153.555248,3587
1490142816,-28.589126,153.555248,3588
1490142816,-28.589126,153.555248,3591
1490142816,-28.589126,153.555248,3587
1490142816,-28.589126,153.555248,3588
1490142816,-28.589126,153.555248,3586
1490142816,-28.589126,153.555248,3592
1490142816,-28.589126,153.555248,3595
1490142816,-28.589126,153.555248,3591
1490142816,-28.589126,153.555248,3593
1490142816,-28.589126,153.555248,3588
1490142816,-28.589126,153.555248,3590
1490142817,-28.589126,153.555248,3589
1490142817,-28.589126,153.555248,3592
1490142817,-28.589126,153.555248,3599
1490142817,-28.589126,153.555248,3607
1490142817,-28.589126,153.555248,3609
1490142817,-28.589126,153.555248,3611
1490142817,-28.589126,153.555248,3610
1490142817,-28.589126,153.555248,3613
1490142817,-28.589126,153.555248,3616
1490142817,-28.589126,153.555248,3618
1490142818,-28.589126,153.555248,3617
1490142818,-28.589126,153.555248,3614
1490142818,-28.589126,153.555248,3614
1490142818,-28.589126,153.555248,3610
1490142818,-28.589126,153.555248,3609
1490142818,-28.589126,153.555248,3610
1490142818,-28.589126,153.555248,3610
1490142818,-28.589126,153.555248,3609
1490142818,-28.589126,153.555248,3610
1490142818,-28.589126,153.555248,3609
1490142818,-28.589126,153.555248,3609
1490142819,-28.589126,153.555248,3608
1490142819,-28.589126,153.555248,3605
1490142819,-28.589126,153.555248,3605
1490142819,-28.589126,153.555248,3602
1490142819,-28.589126,153.555248,3601
1490142819,-28.589126,153.555248,3600
1490142819,-28.589126,153.555248,3599
1490142819,-28.589126,153.555248,3596
1490142819,-28.589126,153.555248,3598
1490142819,-28.589126,153.555248,3599
1490142820,-28.589126,153.555248,3599
1490142820,-28.589126,153.555248,3599
1490142820,-28.589126,153.555248,3599
1490142820,-28.589126,153.555248,3599
1490142820,-28.589126,153.555248,3599
1490142820,-28.589126,153.555248,3598
1490142820,-28.589126,153.555248,3597
1490142820,-28.589126,153.555248,3599
1490142820,-28.589126,153.555248,3600
1490142821,-28.589126,153.555248,3600
1490142821,-28.589126,153.555248,3600
1490142821,-28.589126,153.555248,3601
1490142821,-28.589126,153.555248,3602
1490142821,-28.589126,153.555248,3600
1490142821,-28.589126,153.555248,3600
1490142821,-28.589126,153.555248,3598
1490142821,-28.589126,153.555248,3599
1490142821,-28.589126,153.555248,3599
1490142821,-28.589126,153.555248,3598
1490142822,-28.589126,153.555248,3598
1490142822,-28.589126,153.555248,3598
1490142822,-28.589126,153.555248,3598
1490142822,-28.589126,153.555248,3597
1490142822,-28.589126,153.555248,3596
1490142822,-28.589126,153.555248,3596
1490142822,-28.589126,153.555248,3595
1490142822,-28.589126,153.555248,3596
1490142822,-28.589126,153.555248,3595
1490142822,-28.589126,153.555248,3596
1490142823,-28.589126,153.555248,3596
1490142823,-28.589126,153.555248,3595
1490142823,-28.589126,153.555248,3593
1490142823,-28.589126,153.555248,3593
1490142823,-28.589126,153.555248,3592
1490142823,-28.589126,153.555248,3591
1490142823,-28.589126,153.555248,3589
1490142823,-28.589126,153.555248,3589
1490142823,-28.589126,153.555248,3589
1490142823,-28.589126,153.555248,3590
1490142824,-28.589126,153.555248,3590
1490142824,-28.589126,153.555248,3590
1490142824,-28.589126,153.555248,3575
1490142824,-28.589126,153.555248,3590
1490142824,-28.589126,153.555248,3598
1490142824,-28.589126,153.555248,3600
1490142824,-28.589126,153.555248,3592
1490142824,-28.589126,153.555248,3616
1490142824,-28.589126,153.555248,3614
1490142824,-28.589126,153.555248,3629
1490142825,-28.589126,153.555248,3591
1490142825,-28.589126,153.555248,3598
1490142825,-28.589126,153.555248,3595
1490142825,-28.589126,153.555248,3607
1490142825,-28.589126,153.555248,3607
1490142825,-28.589126,153.555248,3614
1490142825,-28.589126,153.555248,3611
1490142825,-28.589126,153.555248,3609
1490142825,-28.589126,153.555248,3606
1490142825,-28.589126,153.555248,3613
1490142826,-28.589126,153.555248,3613
1490142826,-28.589126,153.555248,3637
1490142826,-28.589126,153.555248,3644
1490142826,-28.589126,153.555248,3631
1490142826,-28.589126,153.555248,3644
1490142826,-28.589126,153.555248,3631
1490142826,-28.589126,153.555248,3640
1490142826,-28.589126,153.555248,3636
1490142826,-28.589126,153.555248,3645
1490142826,-28.589126,153.555248,3618
1490142826,-28.589126,153.555248,3603
1490142827,-28.589126,153.555248,3594
1490142827,-28.589126,153.555248,3580
1490142827,-28.589126,153.555248,3567
1490142827,-28.589126,153.555248,3575
1490142827,-28.589126,153.555248,3561
1490142827,-28.589126,153.555248,3557
1490142827,-28.589126,153.555248,3561
1490142827,-28.589126,153.555248,3562
1490142827,-28.589126,153.555248,3572
1490142828,-28.589126,153.555248,3548
1490142828,-28.589126,153.555248,3515
1490142828,-28.589126,153.555248,3516
1490142828,-28.589126,153.555248,3528
1490142828,-28.589126,153.555248,3529
1490142828,-28.589126,153.555248,3529
1490142828,-28.589126,153.555248,3541
1490142828,-28.589126,153.555248,3546
1490142828,-28.589126,153.555248,3539
1490142828,-28.589126,153.555248,3541
1490142828,-28.589126,153.555248,3538
1490142829,-28.589126,153.555248,3531
1490142829,-28.589126,153.555248,3529
1490142829,-28.589126,153.555248,3527
1490142829,-28.589126,153.555248,3532
1490142829,-28.589126,153.555248,3519
1490142829,-28.589126,153.555248,3503
1490142829,-28.589126,153.555248,3488
1490142829,-28.589126,153.555248,3491
1490142829,-28.589126,153.555248,3492
1490142829,-28.589126,153.555248,3496
1490142830,-28.589126,153.555248,3496
1490142830,-28.589126,153.555248,3488
1490142830,-28.589126,153.555248,3492
1490142830,-28.589126,153.555248,3488
1490142830,-28.589126,153.555248,3477
1490142830,-28.589126,153.555248,3469
1490142830,-28.589126,153.555248,3473
1490142830,-28.589126,153.555248,3453
1490142830,-28.589126,153.555248,3459
1490142830,-28.589126,153.555248,3463
1490142831,-28.589126,153.555248,3453
1490142831,-28.589126,153.555248,3450
1490142831,-28.589126,153.555248,3452
1490142831,-28.589126,153.555248,3441
1490142831,-28.589126,153.555248,3432
1490142831,-28.589126,153.555248,3422
1490142831,-28.589126,153.555248,3408
1490142831,-28.589126,153.555248,3428
1490142831,-28.589126,153.555248,3404
1490142831,-28.589126,153.555248,3403
1490142832,-28.589126,153.555248,3397
1490142832,-28.589126,153.555248,3379
1490142832,-28.589126,153.555248,3390
1490142832,-28.589126,153.555248,3348
1490142832,-28.589126,153.555248,3341
1490142832,-28.589126,153.555248,3344
1490142832,-28.589126,153.555248,3313
1490142832,-28.589126,153.555248,3297
1490142832,-28.589126,153.555248,3288
1490142832,-28.589126,153.555248,3276
