time,lat,lon,altM
1490142776,-28.616861,153.536556,3434
1490142776,-28.616861,153.536556,3433
1490142776,-28.616861,153.536556,3430
1490142777,-28.616381,153.536808,3430
1490142777,-28.616381,153.536808,3431
1490142777,-28.616381,153.536808,3432
1490142777,-28.616381,153.536808,3434
1490142777,-28.616381,153.536808,3433
1490142777,-28.616381,153.536808,3434
1490142777,-28.616381,153.536808,3435
1490142777,-28.616381,153.536808,3437
1490142777,-28.616381,153.536808,3437
1490142777,-28.616381,153.536808,3434
1490142778,-28.6159,153.537062,3436
1490142778,-28.6159,153.537062,3435
1490142778,-28.6159,153.537062,3436
1490142778,-28.6159,153.537062,3437
1490142778,-28.6159,153.537062,3438
1490142778,-28.6159,153.537062,3437
1490142778,-28.6159,153.537062,3438
1490142778,-28.6159,153.537062,3442
1490142778,-28.6159,153.537062,3436
1490142778,-28.6159,153.537062,3438
1490142779,-28.615426,153.537331,3441
1490142779,-28.615426,153.537331,3439
1490142779,-28.615426,153.537331,3438
1490142779,-28.615426,153.537331,3438
1490142779,-28.615426,153.537331,3438
1490142779,-28.615426,153.537331,3441
1490142779,-28.615426,153.537331,3440
1490142779,-28.615426,153.537331,3441
1490142779,-28.615426,153.537331,3443
1490142779,-28.615426,153.537331,3441
1490142780,-28.614954,153.537604,3442
1490142780,-28.614954,153.537604,3443
1490142780,-28.614954,153.537604,3444
1490142780,-28.614954,153.537604,3443
1490142780,-28.614954,153.537604,3444
1490142780,-28.614954,153.537604,3444
1490142780,-28.614954,153.537604,3445
1490142780,-28.614954,153.537604,3444
1490142780,-28.614954,153.537604,3446
1490142780,-28.614954,153.537604,3446
1490142781,-28.614485,153.537878,3448
1490142781,-28.614485,153.537878,3447
1490142781,-28.614485,153.537878,3450
1490142781,-28.614485,153.537878,3451
1490142781,-28.614485,153.537878,3452
1490142781,-28.614485,153.537878,3453
1490142781,-28.614485,153.537878,3451
1490142781,-28.614485,153.537878,3450
1490142781,-28.614485,153.537878,3452
1490142781,-28.614485,153.537878,3452
1490142782,-28.614022,153.538157,3451
1490142782,-28.614022,153.538157,3452
1490142782,-28.614022,153.538157,3453
1490142782,-28.614022,153.538157,3456
1490142782,-28.614022,153.538157,3455
1490142782,-28.614022,153.538157,3455
1490142782,-28.614022,153.538157,3456
1490142782,-28.614022,153.538157,3457
1490142782,-28.614022,153.538157,3456
1490142782,-28.614022,153.538157,3458
1490142783,-28.613556,153.538431,3460
1490142783,-28.613556,153.538431,3459
1490142783,-28.613556,153.538431,3458
1490142783,-28.613556,153.538431,3460
1490142783,-28.613556,153.538431,3459
1490142783,-28.613556,153.538431,3462
1490142783,-28.613556,153.538431,3460
1490142783,-28.613556,153.538431,3462
1490142783,-28.613556,153.538431,3461
1490142783,-28.613556,153.538431,3462
1490142784,-28.613094,153.538711,3461
1490142784,-28.613094,153.538711,3464
1490142784,-28.613094,153.538711,3465
1490142784,-28.613094,153.538711,3463
1490142784,-28.613094,153.538711,3463
1490142784,-28.613094,153.538711,3463
1490142784,-28.613094,153.538711,3466
1490142784,-28.613094,153.538711,3466
1490142784,-28.613094,153.538711,3465
1490142784,-28.613094,153.538711,3467
1490142785,-28.61263,153.538986,3467
1490142785,-28.61263,153.538986,3465
1490142785,-28.61263,153.538986,3467
1490142785,-28.61263,153.538986,3467
1490142785,-28.61263,153.538986,3467
1490142785,-28.61263,153.538986,3466
1490142785,-28.61263,153.538986,3470
1490142785,-28.61263,153.538986,3468
1490142785,-28.61263,153.538986,3470
1490142785,-28.61263,153.538986,3471
1490142786,-28.612164,153.539257,3471
1490142786,-28.612164,153.539257,3468
1490142786,-28.612164,153.539257,3469
1490142786,-28.612164,153.539257,3469
1490142786,-28.612164,153.539257,3471
1490142786,-28.612164,153.539257,3471
1490142786,-28.612164,153.539257,3473
1490142786,-28.612164,153.539257,3474
1490142786,-28.612164,153.539257,3473
1490142786,-28.612164,153.539257,3474
1490142787,-28.611697,153.539523,3473
1490142787,-28.611697,153.539523,3476
1490142787,-28.611697,153.539523,3476
1490142787,-28.611697,153.539523,3476
1490142787,-28.611697,153.539523,3474
1490142787,-28.611697,153.539523,3476
1490142787,-28.611697,153.539523,3477
1490142787,-28.611697,153.539523,3476
1490142787,-28.611697,153.539523,3480
1490142787,-28.611697,153.539523,3479
1490142788,-28.611228,153.539783,3479
1490142788,-28.611228,153.539783,3481
1490142788,-28.611228,153.539783,3480
1490142788,-28.611228,153.539783,3479
1490142788,-28.611228,153.539783,3481
1490142788,-28.611228,153.539783,3480
1490142788,-28.611228,153.539783,3485
1490142788,-28.611228,153.539783,3484
1490142788,-28.611228,153.539783,3483
1490142788,-28.611228,153.539783,3482
1490142789,-28.610757,153.540036,3487
1490142789,-28.610757,153.540036,3485
1490142789,-28.610757,153.540036,3485
1490142789,-28.610757,153.540036,3480
1490142789,-28.610757,153.540036,3483
1490142789,-28.610757,153.540036,3485
1490142789,-28.610757,153.540036,3485
1490142789,-28.610757,153.540036,3487
1490142789,-28.610757,153.540036,3486
1490142789,-28.610757,153.540036,3487
1490142790,-28.610285,153.540287,3492
1490142790,-28.610285,153.540287,3490
1490142790,-28.610285,153.540287,3490
1490142790,-28.610285,153.540287,3489
1490142790,-28.610285,153.540287,3491
1490142790,-28.610285,153.540287,3491
1490142790,-28.610285,153.540287,3493
1490142790,-28.610285,153.540287,3494
1490142790,-28.610285,153.540287,3495
1490142790,-28.610285,153.540287,3497
1490142791,-28.609809,153.540525,3498
1490142791,-28.609809,153.540525,3496
1490142791,-28.609809,153.540525,3496
1490142791,-28.609809,153.540525,3495
